AOBT,SCLK,LMST,LTST,UTC,PRESSURE,PRESSURE_FREQUENCY,PRESSURE_TEMP,PRESSURE_TEMP_FREQUENCY
597422777.300,597422765.667,00010M14:35:44.041,00010 13:52:11,2018-341T02:46:31.319Z,725.6883,20.0,269.5913,20.0
597422777.350,597422765.717,00010M14:35:44.090,00010 13:52:11,2018-341T02:46:31.369Z,725.6873,20.0,269.5914,20.0
597422777.400,597422765.767,00010M14:35:44.138,00010 13:52:11,2018-341T02:46:31.419Z,725.6888,20.0,269.5918,20.0
597422777.450,597422765.817,00010M14:35:44.187,00010 13:52:11,2018-341T02:46:31.469Z,725.6866,20.0,269.5914,20.0
597422777.500,597422765.867,00010M14:35:44.236,00010 13:52:11,2018-341T02:46:31.519Z,725.6893,20.0,269.5914,20.0
597422777.550,597422765.917,00010M14:35:44.284,00010 13:52:11,2018-341T02:46:31.569Z,725.6942,20.0,269.5918,20.0
597422777.600,597422765.967,00010M14:35:44.333,00010 13:52:11,2018-341T02:46:31.619Z,725.6963,20.0,269.5921,20.0
597422777.650,597422766.017,00010M14:35:44.382,00010 13:52:11,2018-341T02:46:31.669Z,725.6894,20.0,269.5918,20.0
597422777.700,597422766.067,00010M14:35:44.430,00010 13:52:11,2018-341T02:46:31.719Z,725.6880,20.0,269.5920,20.0
597422777.750,597422766.117,00010M14:35:44.479,00010 13:52:11,2018-341T02:46:31.769Z,725.6912,20.0,269.5919,20.0
597422777.800,597422766.167,00010M14:35:44.528,00010 13:52:11,2018-341T02:46:31.819Z,725.7011,20.0,269.5923,20.0
597422777.850,597422766.217,00010M14:35:44.576,00010 13:52:11,2018-341T02:46:31.869Z,725.6955,20.0,269.5921,20.0
597422777.900,597422766.267,00010M14:35:44.625,00010 13:52:11,2018-341T02:46:31.919Z,725.6899,20.0,269.5922,20.0
597422777.950,597422766.317,00010M14:35:44.674,00010 13:52:11,2018-341T02:46:31.969Z,725.6901,20.0,269.5922,20.0
597422778.000,597422766.367,00010M14:35:44.722,00010 13:52:11,2018-341T02:46:32.019Z,725.6925,20.0,269.5923,20.0
597422778.050,597422766.417,00010M14:35:44.771,00010 13:52:11,2018-341T02:46:32.069Z,725.6943,20.0,269.5926,20.0
597422778.100,597422766.467,00010M14:35:44.820,00010 13:52:11,2018-341T02:46:32.119Z,725.6940,20.0,269.5924,20.0
597422778.150,597422766.517,00010M14:35:44.868,00010 13:52:11,2018-341T02:46:32.169Z,725.6889,20.0,269.5926,20.0
597422778.200,597422766.567,00010M14:35:44.917,00010 13:52:12,2018-341T02:46:32.219Z,725.6907,20.0,269.5927,20.0
597422778.250,597422766.617,00010M14:35:44.966,00010 13:52:12,2018-341T02:46:32.269Z,725.6920,20.0,269.5925,20.0
597422778.300,597422766.667,00010M14:35:45.014,00010 13:52:12,2018-341T02:46:32.319Z,725.6926,20.0,269.5924,20.0
597422778.350,597422766.717,00010M14:35:45.063,00010 13:52:12,2018-341T02:46:32.369Z,725.6946,20.0,269.5928,20.0
597422778.400,597422766.767,00010M14:35:45.112,00010 13:52:12,2018-341T02:46:32.419Z,725.6891,20.0,269.5928,20.0
597422778.450,597422766.817,00010M14:35:45.160,00010 13:52:12,2018-341T02:46:32.469Z,725.6838,20.0,269.5926,20.0
597422778.500,597422766.867,00010M14:35:45.209,00010 13:52:12,2018-341T02:46:32.519Z,725.6835,20.0,269.5927,20.0
597422778.550,597422766.917,00010M14:35:45.258,00010 13:52:12,2018-341T02:46:32.569Z,725.6853,20.0,269.5928,20.0
597422778.600,597422766.967,00010M14:35:45.306,00010 13:52:12,2018-341T02:46:32.619Z,725.6885,20.0,269.5931,20.0
597422778.650,597422767.017,00010M14:35:45.355,00010 13:52:12,2018-341T02:46:32.669Z,725.6932,20.0,269.5937,20.0
597422778.700,597422767.067,00010M14:35:45.404,00010 13:52:12,2018-341T02:46:32.719Z,725.6908,20.0,269.5939,20.0
597422778.750,597422767.117,00010M14:35:45.452,00010 13:52:12,2018-341T02:46:32.769Z,725.6903,20.0,269.5942,20.0
597422778.800,597422767.167,00010M14:35:45.501,00010 13:52:12,2018-341T02:46:32.819Z,725.6946,20.0,269.5940,20.0
597422778.850,597422767.217,00010M14:35:45.550,00010 13:52:12,2018-341T02:46:32.869Z,725.6956,20.0,269.5941,20.0
597422778.900,597422767.267,00010M14:35:45.598,00010 13:52:12,2018-341T02:46:32.919Z,725.6957,20.0,269.5939,20.0
597422778.950,597422767.317,00010M14:35:45.647,00010 13:52:12,2018-341T02:46:32.969Z,725.6993,20.0,269.5939,20.0
597422779.000,597422767.367,00010M14:35:45.696,00010 13:52:12,2018-341T02:46:33.019Z,725.6992,20.0,269.5937,20.0
597422779.050,597422767.417,00010M14:35:45.744,00010 13:52:12,2018-341T02:46:33.069Z,725.6949,20.0,269.5941,20.0
597422779.100,597422767.467,00010M14:35:45.793,00010 13:52:12,2018-341T02:46:33.119Z,725.6945,20.0,269.5942,20.0
597422779.150,597422767.517,00010M14:35:45.842,00010 13:52:12,2018-341T02:46:33.169Z,725.6963,20.0,269.5940,20.0
597422779.200,597422767.567,00010M14:35:45.890,00010 13:52:12,2018-341T02:46:33.219Z,725.6982,20.0,269.5943,20.0
597422779.250,597422767.617,00010M14:35:45.939,00010 13:52:13,2018-341T02:46:33.269Z,725.6963,20.0,269.5944,20.0
597422779.300,597422767.667,00010M14:35:45.988,00010 13:52:13,2018-341T02:46:33.319Z,725.6985,20.0,269.5947,20.0
597422779.350,597422767.717,00010M14:35:46.036,00010 13:52:13,2018-341T02:46:33.369Z,725.6928,20.0,269.5942,20.0
597422779.400,597422767.767,00010M14:35:46.085,00010 13:52:13,2018-341T02:46:33.419Z,725.6862,20.0,269.5945,20.0
597422779.450,597422767.817,00010M14:35:46.134,00010 13:52:13,2018-341T02:46:33.469Z,725.6877,20.0,269.5945,20.0
597422779.500,597422767.867,00010M14:35:46.182,00010 13:52:13,2018-341T02:46:33.519Z,725.6948,20.0,269.5945,20.0
597422779.550,597422767.917,00010M14:35:46.231,00010 13:52:13,2018-341T02:46:33.569Z,725.7002,20.0,269.5945,20.0
597422779.600,597422767.967,00010M14:35:46.279,00010 13:52:13,2018-341T02:46:33.619Z,725.7026,20.0,269.5950,20.0
597422779.650,597422768.017,00010M14:35:46.328,00010 13:52:13,2018-341T02:46:33.669Z,725.7017,20.0,269.5952,20.0
597422779.700,597422768.067,00010M14:35:46.377,00010 13:52:13,2018-341T02:46:33.719Z,725.6981,20.0,269.5952,20.0
597422779.750,597422768.117,00010M14:35:46.425,00010 13:52:13,2018-341T02:46:33.769Z,725.6968,20.0,269.5953,20.0
597422779.800,597422768.167,00010M14:35:46.474,00010 13:52:13,2018-341T02:46:33.819Z,725.7014,20.0,269.5956,20.0
597422779.850,597422768.217,00010M14:35:46.523,00010 13:52:13,2018-341T02:46:33.869Z,725.7003,20.0,269.5958,20.0
597422779.900,597422768.267,00010M14:35:46.571,00010 13:52:13,2018-341T02:46:33.919Z,725.7020,20.0,269.5959,20.0
597422779.950,597422768.317,00010M14:35:46.620,00010 13:52:13,2018-341T02:46:33.969Z,725.7038,20.0,269.5956,20.0
597422780.000,597422768.367,00010M14:35:46.669,00010 13:52:13,2018-341T02:46:34.019Z,725.7080,20.0,269.5955,20.0
597422780.050,597422768.417,00010M14:35:46.717,00010 13:52:13,2018-341T02:46:34.069Z,725.7066,20.0,269.5956,20.0
597422780.100,597422768.467,00010M14:35:46.766,00010 13:52:13,2018-341T02:46:34.119Z,725.7073,20.0,269.5956,20.0
597422780.150,597422768.517,00010M14:35:46.815,00010 13:52:13,2018-341T02:46:34.169Z,725.7198,20.0,269.5959,20.0
597422780.200,597422768.567,00010M14:35:46.863,00010 13:52:13,2018-341T02:46:34.219Z,725.7185,20.0,269.5958,20.0
597422780.250,597422768.617,00010M14:35:46.912,00010 13:52:14,2018-341T02:46:34.269Z,725.7140,20.0,269.5957,20.0
597422780.300,597422768.667,00010M14:35:46.961,00010 13:52:14,2018-341T02:46:34.319Z,725.7084,20.0,269.5957,20.0
597422780.350,597422768.717,00010M14:35:47.009,00010 13:52:14,2018-341T02:46:34.369Z,725.7088,20.0,269.5957,20.0
597422780.400,597422768.767,00010M14:35:47.058,00010 13:52:14,2018-341T02:46:34.419Z,725.7044,20.0,269.5960,20.0
597422780.450,597422768.817,00010M14:35:47.107,00010 13:52:14,2018-341T02:46:34.469Z,725.6977,20.0,269.5959,20.0
597422780.500,597422768.867,00010M14:35:47.155,00010 13:52:14,2018-341T02:46:34.519Z,725.6929,20.0,269.5960,20.0
597422780.550,597422768.917,00010M14:35:47.204,00010 13:52:14,2018-341T02:46:34.569Z,725.6889,20.0,269.5964,20.0
597422780.600,597422768.967,00010M14:35:47.253,00010 13:52:14,2018-341T02:46:34.619Z,725.6832,20.0,269.5965,20.0
597422780.650,597422769.017,00010M14:35:47.301,00010 13:52:14,2018-341T02:46:34.669Z,725.6882,20.0,269.5972,20.0
597422780.700,597422769.067,00010M14:35:47.350,00010 13:52:14,2018-341T02:46:34.719Z,725.6919,20.0,269.5976,20.0
597422780.750,597422769.117,00010M14:35:47.399,00010 13:52:14,2018-341T02:46:34.769Z,725.6918,20.0,269.5979,20.0
597422780.800,597422769.167,00010M14:35:47.447,00010 13:52:14,2018-341T02:46:34.819Z,725.6868,20.0,269.5977,20.0
597422780.850,597422769.217,00010M14:35:47.496,00010 13:52:14,2018-341T02:46:34.869Z,725.6811,20.0,269.5976,20.0
597422780.900,597422769.267,00010M14:35:47.545,00010 13:52:14,2018-341T02:46:34.919Z,725.6779,20.0,269.5970,20.0
597422780.950,597422769.317,00010M14:35:47.593,00010 13:52:14,2018-341T02:46:34.969Z,725.6784,20.0,269.5976,20.0
597422781.000,597422769.367,00010M14:35:47.642,00010 13:52:14,2018-341T02:46:35.019Z,725.6768,20.0,269.5978,20.0
597422781.050,597422769.417,00010M14:35:47.691,00010 13:52:14,2018-341T02:46:35.069Z,725.6726,20.0,269.5977,20.0
597422781.100,597422769.467,00010M14:35:47.739,00010 13:52:14,2018-341T02:46:35.119Z,725.6696,20.0,269.5978,20.0
597422781.150,597422769.517,00010M14:35:47.788,00010 13:52:14,2018-341T02:46:35.169Z,725.6691,20.0,269.5975,20.0
597422781.200,597422769.567,00010M14:35:47.837,00010 13:52:14,2018-341T02:46:35.219Z,725.6731,20.0,269.5976,20.0
597422781.250,597422769.617,00010M14:35:47.885,00010 13:52:14,2018-341T02:46:35.269Z,725.6687,20.0,269.5977,20.0
597422781.300,597422769.667,00010M14:35:47.934,00010 13:52:15,2018-341T02:46:35.319Z,725.6651,20.0,269.5974,20.0
597422781.350,597422769.717,00010M14:35:47.983,00010 13:52:15,2018-341T02:46:35.369Z,725.6642,20.0,269.5978,20.0
597422781.400,597422769.767,00010M14:35:48.031,00010 13:52:15,2018-341T02:46:35.419Z,725.6624,20.0,269.5976,20.0
597422781.450,597422769.817,00010M14:35:48.080,00010 13:52:15,2018-341T02:46:35.469Z,725.6604,20.0,269.5980,20.0
597422781.500,597422769.867,00010M14:35:48.129,00010 13:52:15,2018-341T02:46:35.519Z,725.6534,20.0,269.5979,20.0
597422781.550,597422769.917,00010M14:35:48.177,00010 13:52:15,2018-341T02:46:35.569Z,725.6541,20.0,269.5981,20.0
597422781.600,597422769.967,00010M14:35:48.226,00010 13:52:15,2018-341T02:46:35.619Z,725.6598,20.0,269.5984,20.0
597422781.650,597422770.017,00010M14:35:48.275,00010 13:52:15,2018-341T02:46:35.669Z,725.6600,20.0,269.5984,20.0
597422781.700,597422770.067,00010M14:35:48.323,00010 13:52:15,2018-341T02:46:35.719Z,725.6612,20.0,269.5985,20.0
597422781.750,597422770.117,00010M14:35:48.372,00010 13:52:15,2018-341T02:46:35.769Z,725.6629,20.0,269.5986,20.0
597422781.800,597422770.167,00010M14:35:48.421,00010 13:52:15,2018-341T02:46:35.819Z,725.6644,20.0,269.5987,20.0
597422781.850,597422770.217,00010M14:35:48.469,00010 13:52:15,2018-341T02:46:35.869Z,725.6656,20.0,269.5986,20.0
597422781.900,597422770.267,00010M14:35:48.518,00010 13:52:15,2018-341T02:46:35.919Z,725.6673,20.0,269.5986,20.0
597422781.950,597422770.317,00010M14:35:48.567,00010 13:52:15,2018-341T02:46:35.969Z,725.6675,20.0,269.5985,20.0
597422782.000,597422770.367,00010M14:35:48.615,00010 13:52:15,2018-341T02:46:36.019Z,725.6769,20.0,269.5986,20.0
597422782.050,597422770.417,00010M14:35:48.664,00010 13:52:15,2018-341T02:46:36.069Z,725.6717,20.0,269.5986,20.0
597422782.100,597422770.467,00010M14:35:48.713,00010 13:52:15,2018-341T02:46:36.119Z,725.6682,20.0,269.5986,20.0
597422782.150,597422770.517,00010M14:35:48.761,00010 13:52:15,2018-341T02:46:36.169Z,725.6717,20.0,269.5989,20.0
597422782.200,597422770.567,00010M14:35:48.810,00010 13:52:15,2018-341T02:46:36.219Z,725.6749,20.0,269.5990,20.0
597422782.250,597422770.617,00010M14:35:48.859,00010 13:52:15,2018-341T02:46:36.269Z,725.6818,20.0,269.5989,20.0
597422782.300,597422770.667,00010M14:35:48.907,00010 13:52:16,2018-341T02:46:36.319Z,725.6890,20.0,269.5987,20.0
597422782.350,597422770.717,00010M14:35:48.956,00010 13:52:16,2018-341T02:46:36.369Z,725.6917,20.0,269.5992,20.0
597422782.400,597422770.767,00010M14:35:49.005,00010 13:52:16,2018-341T02:46:36.419Z,725.6942,20.0,269.5991,20.0
597422782.450,597422770.817,00010M14:35:49.053,00010 13:52:16,2018-341T02:46:36.469Z,725.6941,20.0,269.5991,20.0
597422782.500,597422770.867,00010M14:35:49.102,00010 13:52:16,2018-341T02:46:36.519Z,725.6960,20.0,269.5992,20.0
597422782.550,597422770.917,00010M14:35:49.151,00010 13:52:16,2018-341T02:46:36.569Z,725.7020,20.0,269.5994,20.0
597422782.600,597422770.967,00010M14:35:49.199,00010 13:52:16,2018-341T02:46:36.619Z,725.7076,20.0,269.5998,20.0
597422782.650,597422771.017,00010M14:35:49.248,00010 13:52:16,2018-341T02:46:36.669Z,725.7063,20.0,269.6000,20.0
597422782.700,597422771.067,00010M14:35:49.297,00010 13:52:16,2018-341T02:46:36.719Z,725.7002,20.0,269.6000,20.0
597422782.750,597422771.117,00010M14:35:49.345,00010 13:52:16,2018-341T02:46:36.769Z,725.6947,20.0,269.6003,20.0
597422782.800,597422771.167,00010M14:35:49.394,00010 13:52:16,2018-341T02:46:36.819Z,725.6868,20.0,269.5999,20.0
597422782.850,597422771.217,00010M14:35:49.443,00010 13:52:16,2018-341T02:46:36.869Z,725.6837,20.0,269.5999,20.0
597422782.900,597422771.267,00010M14:35:49.491,00010 13:52:16,2018-341T02:46:36.919Z,725.6757,20.0,269.5999,20.0
597422782.950,597422771.317,00010M14:35:49.540,00010 13:52:16,2018-341T02:46:36.969Z,725.6739,20.0,269.6001,20.0
597422783.000,597422771.367,00010M14:35:49.589,00010 13:52:16,2018-341T02:46:37.019Z,725.6739,20.0,269.6004,20.0
597422783.050,597422771.417,00010M14:35:49.637,00010 13:52:16,2018-341T02:46:37.069Z,725.6740,20.0,269.6004,20.0
597422783.100,597422771.467,00010M14:35:49.686,00010 13:52:16,2018-341T02:46:37.119Z,725.6751,20.0,269.6009,20.0
597422783.150,597422771.517,00010M14:35:49.735,00010 13:52:16,2018-341T02:46:37.169Z,725.6791,20.0,269.6010,20.0
597422783.200,597422771.567,00010M14:35:49.783,00010 13:52:16,2018-341T02:46:37.219Z,725.6813,20.0,269.6008,20.0
597422783.250,597422771.617,00010M14:35:49.832,00010 13:52:16,2018-341T02:46:37.269Z,725.6749,20.0,269.6006,20.0
597422783.300,597422771.667,00010M14:35:49.881,00010 13:52:16,2018-341T02:46:37.319Z,725.6722,20.0,269.6008,20.0
597422783.350,597422771.717,00010M14:35:49.929,00010 13:52:17,2018-341T02:46:37.369Z,725.6813,20.0,269.6011,20.0
597422783.400,597422771.767,00010M14:35:49.978,00010 13:52:17,2018-341T02:46:37.419Z,725.6936,20.0,269.6010,20.0
597422783.450,597422771.817,00010M14:35:50.026,00010 13:52:17,2018-341T02:46:37.469Z,725.6971,20.0,269.6008,20.0
597422783.500,597422771.867,00010M14:35:50.075,00010 13:52:17,2018-341T02:46:37.519Z,725.6979,20.0,269.6012,20.0
597422783.550,597422771.917,00010M14:35:50.124,00010 13:52:17,2018-341T02:46:37.569Z,725.7017,20.0,269.6014,20.0
597422783.600,597422771.967,00010M14:35:50.172,00010 13:52:17,2018-341T02:46:37.619Z,725.7013,20.0,269.6013,20.0
597422783.650,597422772.017,00010M14:35:50.221,00010 13:52:17,2018-341T02:46:37.669Z,725.7033,20.0,269.6018,20.0
597422783.700,597422772.067,00010M14:35:50.270,00010 13:52:17,2018-341T02:46:37.719Z,725.7047,20.0,269.6019,20.0
597422783.750,597422772.117,00010M14:35:50.318,00010 13:52:17,2018-341T02:46:37.769Z,725.7074,20.0,269.6020,20.0
597422783.800,597422772.167,00010M14:35:50.367,00010 13:52:17,2018-341T02:46:37.819Z,725.7049,20.0,269.6019,20.0
597422783.850,597422772.217,00010M14:35:50.416,00010 13:52:17,2018-341T02:46:37.869Z,725.7002,20.0,269.6020,20.0
597422783.900,597422772.267,00010M14:35:50.464,00010 13:52:17,2018-341T02:46:37.919Z,725.6968,20.0,269.6021,20.0
597422783.950,597422772.317,00010M14:35:50.513,00010 13:52:17,2018-341T02:46:37.969Z,725.7000,20.0,269.6020,20.0
597422784.000,597422772.367,00010M14:35:50.562,00010 13:52:17,2018-341T02:46:38.019Z,725.7000,20.0,269.6023,20.0
597422784.050,597422772.417,00010M14:35:50.610,00010 13:52:17,2018-341T02:46:38.069Z,725.6979,20.0,269.6025,20.0
597422784.100,597422772.467,00010M14:35:50.659,00010 13:52:17,2018-341T02:46:38.119Z,725.6901,20.0,269.6030,20.0
597422784.150,597422772.517,00010M14:35:50.708,00010 13:52:17,2018-341T02:46:38.169Z,725.6837,20.0,269.6028,20.0
597422784.200,597422772.567,00010M14:35:50.756,00010 13:52:17,2018-341T02:46:38.219Z,725.6845,20.0,269.6028,20.0
597422784.250,597422772.617,00010M14:35:50.805,00010 13:52:17,2018-341T02:46:38.269Z,725.6835,20.0,269.6028,20.0
597422784.300,597422772.667,00010M14:35:50.854,00010 13:52:17,2018-341T02:46:38.319Z,725.6803,20.0,269.6027,20.0
597422784.350,597422772.717,00010M14:35:50.902,00010 13:52:17,2018-341T02:46:38.369Z,725.6793,20.0,269.6027,20.0
597422784.400,597422772.767,00010M14:35:50.951,00010 13:52:18,2018-341T02:46:38.419Z,725.6784,20.0,269.6028,20.0
597422784.450,597422772.817,00010M14:35:51.000,00010 13:52:18,2018-341T02:46:38.469Z,725.6769,20.0,269.6027,20.0
597422784.500,597422772.867,00010M14:35:51.048,00010 13:52:18,2018-341T02:46:38.519Z,725.6820,20.0,269.6032,20.0
597422784.550,597422772.917,00010M14:35:51.097,00010 13:52:18,2018-341T02:46:38.569Z,725.6831,20.0,269.6037,20.0
597422784.600,597422772.967,00010M14:35:51.146,00010 13:52:18,2018-341T02:46:38.619Z,725.6841,20.0,269.6036,20.0
597422784.650,597422773.017,00010M14:35:51.194,00010 13:52:18,2018-341T02:46:38.669Z,725.6807,20.0,269.6038,20.0
597422784.700,597422773.067,00010M14:35:51.243,00010 13:52:18,2018-341T02:46:38.719Z,725.6798,20.0,269.6042,20.0
597422784.750,597422773.117,00010M14:35:51.292,00010 13:52:18,2018-341T02:46:38.769Z,725.6786,20.0,269.6042,20.0
597422784.800,597422773.167,00010M14:35:51.340,00010 13:52:18,2018-341T02:46:38.819Z,725.6723,20.0,269.6042,20.0
597422784.850,597422773.217,00010M14:35:51.389,00010 13:52:18,2018-341T02:46:38.869Z,725.6684,20.0,269.6040,20.0
597422784.900,597422773.267,00010M14:35:51.438,00010 13:52:18,2018-341T02:46:38.919Z,725.6666,20.0,269.6041,20.0
597422784.950,597422773.317,00010M14:35:51.486,00010 13:52:18,2018-341T02:46:38.969Z,725.6665,20.0,269.6042,20.0
597422785.000,597422773.367,00010M14:35:51.535,00010 13:52:18,2018-341T02:46:39.019Z,725.6726,20.0,269.6041,20.0
597422785.050,597422773.417,00010M14:35:51.584,00010 13:52:18,2018-341T02:46:39.069Z,725.6838,20.0,269.6042,20.0
597422785.100,597422773.467,00010M14:35:51.632,00010 13:52:18,2018-341T02:46:39.119Z,725.6916,20.0,269.6047,20.0
597422785.150,597422773.517,00010M14:35:51.681,00010 13:52:18,2018-341T02:46:39.169Z,725.6929,20.0,269.6047,20.0
597422785.200,597422773.567,00010M14:35:51.730,00010 13:52:18,2018-341T02:46:39.219Z,725.6943,20.0,269.6047,20.0
597422785.250,597422773.617,00010M14:35:51.778,00010 13:52:18,2018-341T02:46:39.269Z,725.6943,20.0,269.6047,20.0
597422785.300,597422773.667,00010M14:35:51.827,00010 13:52:18,2018-341T02:46:39.319Z,725.6885,20.0,269.6044,20.0
597422785.350,597422773.717,00010M14:35:51.876,00010 13:52:18,2018-341T02:46:39.369Z,725.6913,20.0,269.6047,20.0
597422785.400,597422773.767,00010M14:35:51.924,00010 13:52:19,2018-341T02:46:39.419Z,725.6958,20.0,269.6047,20.0
597422785.450,597422773.817,00010M14:35:51.973,00010 13:52:19,2018-341T02:46:39.469Z,725.6928,20.0,269.6044,20.0
597422785.500,597422773.867,00010M14:35:52.022,00010 13:52:19,2018-341T02:46:39.519Z,725.6914,20.0,269.6048,20.0
597422785.550,597422773.917,00010M14:35:52.070,00010 13:52:19,2018-341T02:46:39.569Z,725.6953,20.0,269.6049,20.0
597422785.600,597422773.967,00010M14:35:52.119,00010 13:52:19,2018-341T02:46:39.619Z,725.7043,20.0,269.6050,20.0
597422785.650,597422774.017,00010M14:35:52.168,00010 13:52:19,2018-341T02:46:39.669Z,725.7103,20.0,269.6055,20.0
597422785.700,597422774.067,00010M14:35:52.216,00010 13:52:19,2018-341T02:46:39.719Z,725.7017,20.0,269.6055,20.0
597422785.750,597422774.117,00010M14:35:52.265,00010 13:52:19,2018-341T02:46:39.769Z,725.6950,20.0,269.6056,20.0
597422785.800,597422774.167,00010M14:35:52.314,00010 13:52:19,2018-341T02:46:39.819Z,725.7002,20.0,269.6057,20.0
597422785.850,597422774.217,00010M14:35:52.362,00010 13:52:19,2018-341T02:46:39.869Z,725.7050,20.0,269.6059,20.0
597422785.900,597422774.267,00010M14:35:52.411,00010 13:52:19,2018-341T02:46:39.919Z,725.7042,20.0,269.6060,20.0
597422785.950,597422774.317,00010M14:35:52.460,00010 13:52:19,2018-341T02:46:39.969Z,725.6997,20.0,269.6058,20.0
597422786.000,597422774.367,00010M14:35:52.508,00010 13:52:19,2018-341T02:46:40.019Z,725.7024,20.0,269.6059,20.0
597422786.050,597422774.417,00010M14:35:52.557,00010 13:52:19,2018-341T02:46:40.069Z,725.7050,20.0,269.6060,20.0
597422786.100,597422774.467,00010M14:35:52.606,00010 13:52:19,2018-341T02:46:40.119Z,725.7120,20.0,269.6059,20.0
597422786.150,597422774.517,00010M14:35:52.654,00010 13:52:19,2018-341T02:46:40.169Z,725.7242,20.0,269.6062,20.0
597422786.200,597422774.567,00010M14:35:52.703,00010 13:52:19,2018-341T02:46:40.219Z,725.7350,20.0,269.6062,20.0
597422786.250,597422774.617,00010M14:35:52.752,00010 13:52:19,2018-341T02:46:40.269Z,725.7414,20.0,269.6060,20.0
597422786.300,597422774.667,00010M14:35:52.800,00010 13:52:19,2018-341T02:46:40.319Z,725.7365,20.0,269.6061,20.0
597422786.350,597422774.717,00010M14:35:52.849,00010 13:52:19,2018-341T02:46:40.369Z,725.7242,20.0,269.6061,20.0
597422786.400,597422774.767,00010M14:35:52.898,00010 13:52:19,2018-341T02:46:40.419Z,725.7114,20.0,269.6063,20.0
597422786.450,597422774.817,00010M14:35:52.946,00010 13:52:20,2018-341T02:46:40.469Z,725.7057,20.0,269.6062,20.0
597422786.500,597422774.867,00010M14:35:52.995,00010 13:52:20,2018-341T02:46:40.519Z,725.7004,20.0,269.6062,20.0
