AOBT,SCLK,LMST,LTST,UTC,PRESSURE,PRESSURE_FREQUENCY,PRESSURE_TEMP,PRESSURE_TEMP_FREQUENCY
599150494.000,599150480.399,00030M01:40:35.180,00030 00:51:02,2018-361T02:41:48.751Z,744.7872,2.0,,
599150494.500,599150480.899,00030M01:40:35.667,00030 00:51:02,2018-361T02:41:49.251Z,744.7632,2.0,281.1701,0.2
599150495.000,599150481.399,00030M01:40:36.153,00030 00:51:03,2018-361T02:41:49.751Z,744.7671,2.0,,
599150495.500,599150481.899,00030M01:40:36.640,00030 00:51:03,2018-361T02:41:50.251Z,744.7882,2.0,,
599150496.000,599150482.399,00030M01:40:37.127,00030 00:51:04,2018-361T02:41:50.751Z,744.7869,2.0,,
599150496.500,599150482.899,00030M01:40:37.613,00030 00:51:04,2018-361T02:41:51.251Z,744.7687,2.0,,
599150497.000,599150483.399,00030M01:40:38.100,00030 00:51:05,2018-361T02:41:51.751Z,744.7772,2.0,,
599150497.500,599150483.899,00030M01:40:38.587,00030 00:51:05,2018-361T02:41:52.251Z,744.8002,2.0,,
599150498.000,599150484.399,00030M01:40:39.073,00030 00:51:06,2018-361T02:41:52.751Z,744.7915,2.0,,
599150498.500,599150484.899,00030M01:40:39.560,00030 00:51:06,2018-361T02:41:53.251Z,744.7665,2.0,,
599150499.000,599150485.399,00030M01:40:40.046,00030 00:51:07,2018-361T02:41:53.751Z,744.7553,2.0,,
599150499.500,599150485.899,00030M01:40:40.533,00030 00:51:07,2018-361T02:41:54.251Z,744.7513,2.0,281.1689,0.2
599150500.000,599150486.399,00030M01:40:41.020,00030 00:51:08,2018-361T02:41:54.751Z,744.7679,2.0,,
599150500.500,599150486.899,00030M01:40:41.506,00030 00:51:08,2018-361T02:41:55.251Z,744.7991,2.0,,
599150501.000,599150487.399,00030M01:40:41.993,00030 00:51:09,2018-361T02:41:55.751Z,744.8120,2.0,,
599150501.500,599150487.899,00030M01:40:42.480,00030 00:51:09,2018-361T02:41:56.251Z,744.7859,2.0,,
599150502.000,599150488.399,00030M01:40:42.966,00030 00:51:10,2018-361T02:41:56.751Z,744.7656,2.0,,
599150502.500,599150488.899,00030M01:40:43.453,00030 00:51:10,2018-361T02:41:57.251Z,744.7865,2.0,,
599150503.000,599150489.399,00030M01:40:43.939,00030 00:51:11,2018-361T02:41:57.751Z,744.7777,2.0,,
599150503.500,599150489.899,00030M01:40:44.426,00030 00:51:11,2018-361T02:41:58.251Z,744.7577,2.0,,
599150504.000,599150490.399,00030M01:40:44.913,00030 00:51:12,2018-361T02:41:58.751Z,744.7814,2.0,,
599150504.500,599150490.898,00030M01:40:45.398,00030 00:51:12,2018-361T02:41:59.250Z,744.7683,2.0,281.1681,0.2
599150505.000,599150491.398,00030M01:40:45.885,00030 00:51:13,2018-361T02:41:59.750Z,744.7352,2.0,,
599150505.500,599150491.898,00030M01:40:46.372,00030 00:51:13,2018-361T02:42:00.250Z,744.7688,2.0,,
599150506.000,599150492.398,00030M01:40:46.858,00030 00:51:13,2018-361T02:42:00.750Z,744.7895,2.0,,
599150506.500,599150492.898,00030M01:40:47.345,00030 00:51:14,2018-361T02:42:01.250Z,744.7729,2.0,,
599150507.000,599150493.398,00030M01:40:47.831,00030 00:51:14,2018-361T02:42:01.750Z,744.7763,2.0,,
599150507.500,599150493.898,00030M01:40:48.318,00030 00:51:15,2018-361T02:42:02.250Z,744.7726,2.0,,
599150508.000,599150494.398,00030M01:40:48.805,00030 00:51:15,2018-361T02:42:02.750Z,744.7612,2.0,,
599150508.500,599150494.898,00030M01:40:49.291,00030 00:51:16,2018-361T02:42:03.250Z,744.7588,2.0,,
599150509.000,599150495.398,00030M01:40:49.778,00030 00:51:16,2018-361T02:42:03.750Z,744.7599,2.0,,
599150509.500,599150495.898,00030M01:40:50.265,00030 00:51:17,2018-361T02:42:04.250Z,744.7574,2.0,281.1670,0.2
599150510.000,599150496.398,00030M01:40:50.751,00030 00:51:17,2018-361T02:42:04.750Z,744.7672,2.0,,
599150510.500,599150496.898,00030M01:40:51.238,00030 00:51:18,2018-361T02:42:05.250Z,744.7752,2.0,,
599150511.000,599150497.398,00030M01:40:51.724,00030 00:51:18,2018-361T02:42:05.750Z,744.7921,2.0,,
599150511.500,599150497.898,00030M01:40:52.211,00030 00:51:19,2018-361T02:42:06.250Z,744.8180,2.0,,
599150512.000,599150498.398,00030M01:40:52.698,00030 00:51:19,2018-361T02:42:06.750Z,744.7618,2.0,,
599150512.500,599150498.898,00030M01:40:53.184,00030 00:51:20,2018-361T02:42:07.250Z,744.7427,2.0,,
599150513.000,599150499.398,00030M01:40:53.671,00030 00:51:20,2018-361T02:42:07.750Z,744.7683,2.0,,
599150513.500,599150499.898,00030M01:40:54.157,00030 00:51:21,2018-361T02:42:08.250Z,744.7507,2.0,,
599150514.000,599150500.398,00030M01:40:54.644,00030 00:51:21,2018-361T02:42:08.750Z,744.7800,2.0,,
599150514.500,599150500.898,00030M01:40:55.131,00030 00:51:22,2018-361T02:42:09.250Z,744.7603,2.0,281.1655,0.2
599150515.000,599150501.398,00030M01:40:55.617,00030 00:51:22,2018-361T02:42:09.750Z,744.7415,2.0,,
599150515.500,599150501.898,00030M01:40:56.104,00030 00:51:23,2018-361T02:42:10.250Z,744.7754,2.0,,
599150516.000,599150502.398,00030M01:40:56.591,00030 00:51:23,2018-361T02:42:10.750Z,744.7642,2.0,,
599150516.500,599150502.898,00030M01:40:57.077,00030 00:51:24,2018-361T02:42:11.250Z,744.7478,2.0,,
599150517.000,599150503.398,00030M01:40:57.564,00030 00:51:24,2018-361T02:42:11.750Z,744.7432,2.0,,
599150517.500,599150503.898,00030M01:40:58.050,00030 00:51:25,2018-361T02:42:12.250Z,744.7548,2.0,,
599150518.000,599150504.398,00030M01:40:58.537,00030 00:51:25,2018-361T02:42:12.750Z,744.7443,2.0,,
599150518.500,599150504.898,00030M01:40:59.024,00030 00:51:26,2018-361T02:42:13.250Z,744.7467,2.0,,
599150519.000,599150505.398,00030M01:40:59.510,00030 00:51:26,2018-361T02:42:13.750Z,744.7525,2.0,,
599150519.500,599150505.898,00030M01:40:59.997,00030 00:51:27,2018-361T02:42:14.250Z,744.7613,2.0,281.1647,0.2
599150520.000,599150506.398,00030M01:41:00.484,00030 00:51:27,2018-361T02:42:14.750Z,744.7745,2.0,,
599150520.500,599150506.898,00030M01:41:00.970,00030 00:51:28,2018-361T02:42:15.250Z,744.7223,2.0,,
599150521.000,599150507.398,00030M01:41:01.457,00030 00:51:28,2018-361T02:42:15.750Z,744.7541,2.0,,
599150521.500,599150507.898,00030M01:41:01.943,00030 00:51:29,2018-361T02:42:16.250Z,744.8134,2.0,,
599150522.000,599150508.398,00030M01:41:02.430,00030 00:51:29,2018-361T02:42:16.750Z,744.7790,2.0,,
599150522.500,599150508.898,00030M01:41:02.917,00030 00:51:30,2018-361T02:42:17.250Z,744.7599,2.0,,
599150523.000,599150509.398,00030M01:41:03.403,00030 00:51:30,2018-361T02:42:17.750Z,744.7567,2.0,,
599150523.500,599150509.898,00030M01:41:03.890,00030 00:51:31,2018-361T02:42:18.250Z,744.7462,2.0,,
599150524.000,599150510.398,00030M01:41:04.377,00030 00:51:31,2018-361T02:42:18.750Z,744.7545,2.0,,
599150524.500,599150510.898,00030M01:41:04.863,00030 00:51:31,2018-361T02:42:19.250Z,744.7680,2.0,281.1640,0.2
599150525.000,599150511.398,00030M01:41:05.350,00030 00:51:32,2018-361T02:42:19.750Z,744.7667,2.0,,
599150525.500,599150511.898,00030M01:41:05.836,00030 00:51:32,2018-361T02:42:20.250Z,744.7608,2.0,,
599150526.000,599150512.398,00030M01:41:06.323,00030 00:51:33,2018-361T02:42:20.750Z,744.7556,2.0,,
599150526.500,599150512.898,00030M01:41:06.810,00030 00:51:33,2018-361T02:42:21.250Z,744.7687,2.0,,
599150527.000,599150513.398,00030M01:41:07.296,00030 00:51:34,2018-361T02:42:21.750Z,744.7611,2.0,,
599150527.500,599150513.898,00030M01:41:07.783,00030 00:51:34,2018-361T02:42:22.250Z,744.7230,2.0,,
599150528.000,599150514.398,00030M01:41:08.270,00030 00:51:35,2018-361T02:42:22.750Z,744.7271,2.0,,
599150528.500,599150514.898,00030M01:41:08.756,00030 00:51:35,2018-361T02:42:23.250Z,744.7475,2.0,,
599150529.000,599150515.398,00030M01:41:09.243,00030 00:51:36,2018-361T02:42:23.750Z,744.7448,2.0,,
599150529.500,599150515.898,00030M01:41:09.729,00030 00:51:36,2018-361T02:42:24.250Z,744.7463,2.0,281.1628,0.2
599150530.000,599150516.398,00030M01:41:10.216,00030 00:51:37,2018-361T02:42:24.750Z,744.7455,2.0,,
599150530.500,599150516.898,00030M01:41:10.703,00030 00:51:37,2018-361T02:42:25.250Z,744.7209,2.0,,
599150531.000,599150517.398,00030M01:41:11.189,00030 00:51:38,2018-361T02:42:25.750Z,744.7285,2.0,,
599150531.500,599150517.898,00030M01:41:11.676,00030 00:51:38,2018-361T02:42:26.250Z,744.7690,2.0,,
599150532.000,599150518.398,00030M01:41:12.163,00030 00:51:39,2018-361T02:42:26.750Z,744.7737,2.0,,
599150532.500,599150518.898,00030M01:41:12.649,00030 00:51:39,2018-361T02:42:27.250Z,744.7545,2.0,,
599150533.000,599150519.398,00030M01:41:13.136,00030 00:51:40,2018-361T02:42:27.750Z,744.7495,2.0,,
599150533.500,599150519.898,00030M01:41:13.622,00030 00:51:40,2018-361T02:42:28.250Z,744.7501,2.0,,
599150534.000,599150520.398,00030M01:41:14.109,00030 00:51:41,2018-361T02:42:28.750Z,744.7438,2.0,,
599150534.500,599150520.898,00030M01:41:14.596,00030 00:51:41,2018-361T02:42:29.250Z,744.7391,2.0,281.1614,0.2
599150535.000,599150521.398,00030M01:41:15.082,00030 00:51:42,2018-361T02:42:29.750Z,744.7300,2.0,,
599150535.500,599150521.898,00030M01:41:15.569,00030 00:51:42,2018-361T02:42:30.250Z,744.7351,2.0,,
599150536.000,599150522.398,00030M01:41:16.056,00030 00:51:43,2018-361T02:42:30.750Z,744.7458,2.0,,
599150536.500,599150522.898,00030M01:41:16.542,00030 00:51:43,2018-361T02:42:31.250Z,744.7420,2.0,,
599150537.000,599150523.398,00030M01:41:17.029,00030 00:51:44,2018-361T02:42:31.750Z,744.7487,2.0,,
599150537.500,599150523.898,00030M01:41:17.515,00030 00:51:44,2018-361T02:42:32.250Z,744.7475,2.0,,
599150538.000,599150524.398,00030M01:41:18.002,00030 00:51:45,2018-361T02:42:32.750Z,744.7378,2.0,,
599150538.500,599150524.898,00030M01:41:18.489,00030 00:51:45,2018-361T02:42:33.250Z,744.7266,2.0,,
599150539.000,599150525.398,00030M01:41:18.975,00030 00:51:46,2018-361T02:42:33.750Z,744.7184,2.0,,
599150539.500,599150525.898,00030M01:41:19.462,00030 00:51:46,2018-361T02:42:34.250Z,744.7438,2.0,281.1606,0.2
599150540.000,599150526.398,00030M01:41:19.949,00030 00:51:47,2018-361T02:42:34.750Z,744.7607,2.0,,
599150540.500,599150526.898,00030M01:41:20.435,00030 00:51:47,2018-361T02:42:35.250Z,744.7426,2.0,,
599150541.000,599150527.398,00030M01:41:20.922,00030 00:51:48,2018-361T02:42:35.750Z,744.7467,2.0,,
599150541.500,599150527.898,00030M01:41:21.408,00030 00:51:48,2018-361T02:42:36.250Z,744.7738,2.0,,
599150542.000,599150528.398,00030M01:41:21.895,00030 00:51:49,2018-361T02:42:36.750Z,744.7591,2.0,,
599150542.500,599150528.898,00030M01:41:22.382,00030 00:51:49,2018-361T02:42:37.250Z,744.7349,2.0,,
599150543.000,599150529.398,00030M01:41:22.868,00030 00:51:49,2018-361T02:42:37.750Z,744.7592,2.0,,
599150543.500,599150529.898,00030M01:41:23.355,00030 00:51:50,2018-361T02:42:38.250Z,744.7604,2.0,,
599150544.000,599150530.398,00030M01:41:23.841,00030 00:51:50,2018-361T02:42:38.750Z,744.7386,2.0,,
599150544.500,599150530.898,00030M01:41:24.328,00030 00:51:51,2018-361T02:42:39.250Z,744.7517,2.0,281.1595,0.2
599150545.000,599150531.398,00030M01:41:24.815,00030 00:51:51,2018-361T02:42:39.750Z,744.7181,2.0,,
599150545.500,599150531.898,00030M01:41:25.301,00030 00:51:52,2018-361T02:42:40.250Z,744.6798,2.0,,
599150546.000,599150532.398,00030M01:41:25.788,00030 00:51:52,2018-361T02:42:40.750Z,744.7078,2.0,,
599150546.500,599150532.898,00030M01:41:26.275,00030 00:51:53,2018-361T02:42:41.250Z,744.7126,2.0,,
599150547.000,599150533.398,00030M01:41:26.761,00030 00:51:53,2018-361T02:42:41.750Z,744.7114,2.0,,
599150547.500,599150533.898,00030M01:41:27.248,00030 00:51:54,2018-361T02:42:42.250Z,744.7176,2.0,,
599150548.000,599150534.398,00030M01:41:27.734,00030 00:51:54,2018-361T02:42:42.750Z,744.7350,2.0,,
599150548.500,599150534.898,00030M01:41:28.221,00030 00:51:55,2018-361T02:42:43.250Z,744.7493,2.0,,
599150549.000,599150535.398,00030M01:41:28.708,00030 00:51:55,2018-361T02:42:43.750Z,744.7026,2.0,,
599150549.500,599150535.898,00030M01:41:29.194,00030 00:51:56,2018-361T02:42:44.250Z,744.7098,2.0,281.1582,0.2
599150550.000,599150536.398,00030M01:41:29.681,00030 00:51:56,2018-361T02:42:44.750Z,744.7348,2.0,,
599150550.500,599150536.898,00030M01:41:30.168,00030 00:51:57,2018-361T02:42:45.250Z,744.7238,2.0,,
599150551.000,599150537.398,00030M01:41:30.654,00030 00:51:57,2018-361T02:42:45.750Z,744.7530,2.0,,
599150551.500,599150537.898,00030M01:41:31.141,00030 00:51:58,2018-361T02:42:46.250Z,744.7477,2.0,,
599150552.000,599150538.398,00030M01:41:31.627,00030 00:51:58,2018-361T02:42:46.750Z,744.7448,2.0,,
599150552.500,599150538.898,00030M01:41:32.114,00030 00:51:59,2018-361T02:42:47.250Z,744.7594,2.0,,
599150553.000,599150539.398,00030M01:41:32.601,00030 00:51:59,2018-361T02:42:47.750Z,744.7378,2.0,,
599150553.500,599150539.898,00030M01:41:33.087,00030 00:52:00,2018-361T02:42:48.250Z,744.7369,2.0,,
599150554.000,599150540.398,00030M01:41:33.574,00030 00:52:00,2018-361T02:42:48.750Z,744.7410,2.0,,
599150554.500,599150540.898,00030M01:41:34.061,00030 00:52:01,2018-361T02:42:49.250Z,744.7558,2.0,281.1572,0.2
599150555.000,599150541.398,00030M01:41:34.547,00030 00:52:01,2018-361T02:42:49.750Z,744.7659,2.0,,
599150555.500,599150541.898,00030M01:41:35.034,00030 00:52:02,2018-361T02:42:50.250Z,744.7368,2.0,,
599150556.000,599150542.397,00030M01:41:35.519,00030 00:52:02,2018-361T02:42:50.749Z,744.7397,2.0,,
599150556.500,599150542.897,00030M01:41:36.006,00030 00:52:03,2018-361T02:42:51.249Z,744.7473,2.0,,
599150557.000,599150543.397,00030M01:41:36.493,00030 00:52:03,2018-361T02:42:51.749Z,744.7396,2.0,,
599150557.500,599150543.897,00030M01:41:36.979,00030 00:52:04,2018-361T02:42:52.249Z,744.7562,2.0,,
599150558.000,599150544.397,00030M01:41:37.466,00030 00:52:04,2018-361T02:42:52.749Z,744.7551,2.0,,
599150558.500,599150544.897,00030M01:41:37.953,00030 00:52:05,2018-361T02:42:53.249Z,744.7433,2.0,,
599150559.000,599150545.397,00030M01:41:38.439,00030 00:52:05,2018-361T02:42:53.749Z,744.7478,2.0,,
599150559.500,599150545.897,00030M01:41:38.926,00030 00:52:06,2018-361T02:42:54.249Z,744.7562,2.0,281.1559,0.2
599150560.000,599150546.397,00030M01:41:39.412,00030 00:52:06,2018-361T02:42:54.749Z,744.7622,2.0,,
599150560.500,599150546.897,00030M01:41:39.899,00030 00:52:07,2018-361T02:42:55.249Z,744.7568,2.0,,
599150561.000,599150547.397,00030M01:41:40.386,00030 00:52:07,2018-361T02:42:55.749Z,744.7420,2.0,,
599150561.500,599150547.897,00030M01:41:40.872,00030 00:52:08,2018-361T02:42:56.249Z,744.7448,2.0,,
599150562.000,599150548.397,00030M01:41:41.359,00030 00:52:08,2018-361T02:42:56.749Z,744.7528,2.0,,
599150562.500,599150548.897,00030M01:41:41.846,00030 00:52:08,2018-361T02:42:57.249Z,744.7321,2.0,,
599150563.000,599150549.397,00030M01:41:42.332,00030 00:52:09,2018-361T02:42:57.749Z,744.7359,2.0,,
599150563.500,599150549.897,00030M01:41:42.819,00030 00:52:09,2018-361T02:42:58.249Z,744.7694,2.0,,
599150564.000,599150550.397,00030M01:41:43.305,00030 00:52:10,2018-361T02:42:58.749Z,744.7507,2.0,,
599150564.500,599150550.897,00030M01:41:43.792,00030 00:52:10,2018-361T02:42:59.249Z,744.7241,2.0,281.1550,0.2
599150565.000,599150551.397,00030M01:41:44.279,00030 00:52:11,2018-361T02:42:59.749Z,744.7402,2.0,,
599150565.500,599150551.897,00030M01:41:44.765,00030 00:52:11,2018-361T02:43:00.249Z,744.7520,2.0,,
599150566.000,599150552.397,00030M01:41:45.252,00030 00:52:12,2018-361T02:43:00.749Z,744.7475,2.0,,
599150566.500,599150552.897,00030M01:41:45.739,00030 00:52:12,2018-361T02:43:01.249Z,744.7255,2.0,,
599150567.000,599150553.397,00030M01:41:46.225,00030 00:52:13,2018-361T02:43:01.749Z,744.7171,2.0,,
599150567.500,599150553.897,00030M01:41:46.712,00030 00:52:13,2018-361T02:43:02.249Z,744.7245,2.0,,
599150568.000,599150554.397,00030M01:41:47.198,00030 00:52:14,2018-361T02:43:02.749Z,744.7229,2.0,,
599150568.500,599150554.897,00030M01:41:47.685,00030 00:52:14,2018-361T02:43:03.249Z,744.7363,2.0,,
599150569.000,599150555.397,00030M01:41:48.172,00030 00:52:15,2018-361T02:43:03.749Z,744.7501,2.0,,
599150569.500,599150555.897,00030M01:41:48.658,00030 00:52:15,2018-361T02:43:04.249Z,744.7434,2.0,281.1538,0.2
599150570.000,599150556.397,00030M01:41:49.145,00030 00:52:16,2018-361T02:43:04.749Z,744.7254,2.0,,
599150570.500,599150556.897,00030M01:41:49.632,00030 00:52:16,2018-361T02:43:05.249Z,744.7306,2.0,,
599150571.000,599150557.397,00030M01:41:50.118,00030 00:52:17,2018-361T02:43:05.749Z,744.7278,2.0,,
599150571.500,599150557.897,00030M01:41:50.605,00030 00:52:17,2018-361T02:43:06.249Z,744.7232,2.0,,
599150572.000,599150558.397,00030M01:41:51.091,00030 00:52:18,2018-361T02:43:06.749Z,744.7538,2.0,,
599150572.500,599150558.897,00030M01:41:51.578,00030 00:52:18,2018-361T02:43:07.249Z,744.7330,2.0,,
599150573.000,599150559.397,00030M01:41:52.065,00030 00:52:19,2018-361T02:43:07.749Z,744.7371,2.0,,
599150573.500,599150559.897,00030M01:41:52.551,00030 00:52:19,2018-361T02:43:08.249Z,744.7680,2.0,,
599150574.000,599150560.397,00030M01:41:53.038,00030 00:52:20,2018-361T02:43:08.749Z,744.7450,2.0,,
599150574.500,599150560.897,00030M01:41:53.525,00030 00:52:20,2018-361T02:43:09.249Z,744.7500,2.0,281.1527,0.2
599150575.000,599150561.397,00030M01:41:54.011,00030 00:52:21,2018-361T02:43:09.749Z,744.7271,2.0,,
599150575.500,599150561.897,00030M01:41:54.498,00030 00:52:21,2018-361T02:43:10.249Z,744.7210,2.0,,
599150576.000,599150562.397,00030M01:41:54.984,00030 00:52:22,2018-361T02:43:10.749Z,744.7402,2.0,,
599150576.500,599150562.897,00030M01:41:55.471,00030 00:52:22,2018-361T02:43:11.249Z,744.7209,2.0,,
599150577.000,599150563.397,00030M01:41:55.958,00030 00:52:23,2018-361T02:43:11.749Z,744.7293,2.0,,
599150577.500,599150563.897,00030M01:41:56.444,00030 00:52:23,2018-361T02:43:12.249Z,744.7127,2.0,,
599150578.000,599150564.397,00030M01:41:56.931,00030 00:52:24,2018-361T02:43:12.749Z,744.7104,2.0,,
599150578.500,599150564.897,00030M01:41:57.418,00030 00:52:24,2018-361T02:43:13.249Z,744.7435,2.0,,
599150579.000,599150565.397,00030M01:41:57.904,00030 00:52:25,2018-361T02:43:13.749Z,744.7515,2.0,,
599150579.500,599150565.897,00030M01:41:58.391,00030 00:52:25,2018-361T02:43:14.249Z,744.7484,2.0,281.1519,0.2
599150580.000,599150566.397,00030M01:41:58.877,00030 00:52:26,2018-361T02:43:14.749Z,744.7398,2.0,,
599150580.500,599150566.897,00030M01:41:59.364,00030 00:52:26,2018-361T02:43:15.249Z,744.7488,2.0,,
599150581.000,599150567.397,00030M01:41:59.851,00030 00:52:26,2018-361T02:43:15.749Z,744.7503,2.0,,
599150581.500,599150567.897,00030M01:42:00.337,00030 00:52:27,2018-361T02:43:16.249Z,744.7417,2.0,,
599150582.000,599150568.397,00030M01:42:00.824,00030 00:52:27,2018-361T02:43:16.749Z,744.7620,2.0,,
599150582.500,599150568.897,00030M01:42:01.310,00030 00:52:28,2018-361T02:43:17.249Z,744.7659,2.0,,
599150583.000,599150569.397,00030M01:42:01.797,00030 00:52:28,2018-361T02:43:17.749Z,744.7514,2.0,,
599150583.500,599150569.897,00030M01:42:02.284,00030 00:52:29,2018-361T02:43:18.249Z,744.7642,2.0,,
599150584.000,599150570.397,00030M01:42:02.770,00030 00:52:29,2018-361T02:43:18.749Z,744.7644,2.0,,
599150584.500,599150570.897,00030M01:42:03.257,00030 00:52:30,2018-361T02:43:19.249Z,744.7617,2.0,281.1505,0.2
599150585.000,599150571.397,00030M01:42:03.744,00030 00:52:30,2018-361T02:43:19.749Z,744.7721,2.0,,
599150585.500,599150571.897,00030M01:42:04.230,00030 00:52:31,2018-361T02:43:20.249Z,744.7777,2.0,,
599150586.000,599150572.397,00030M01:42:04.717,00030 00:52:31,2018-361T02:43:20.749Z,744.7897,2.0,,
599150586.500,599150572.897,00030M01:42:05.203,00030 00:52:32,2018-361T02:43:21.249Z,744.7754,2.0,,
599150587.000,599150573.397,00030M01:42:05.690,00030 00:52:32,2018-361T02:43:21.749Z,744.7557,2.0,,
599150587.500,599150573.897,00030M01:42:06.177,00030 00:52:33,2018-361T02:43:22.249Z,744.7510,2.0,,
599150588.000,599150574.397,00030M01:42:06.663,00030 00:52:33,2018-361T02:43:22.749Z,744.7311,2.0,,
599150588.500,599150574.897,00030M01:42:07.150,00030 00:52:34,2018-361T02:43:23.249Z,744.7264,2.0,,
599150589.000,599150575.397,00030M01:42:07.637,00030 00:52:34,2018-361T02:43:23.749Z,744.7301,2.0,,
599150589.500,599150575.897,00030M01:42:08.123,00030 00:52:35,2018-361T02:43:24.249Z,744.7360,2.0,281.1492,0.2
599150590.000,599150576.397,00030M01:42:08.610,00030 00:52:35,2018-361T02:43:24.749Z,744.7460,2.0,,
599150590.500,599150576.897,00030M01:42:09.096,00030 00:52:36,2018-361T02:43:25.249Z,744.7346,2.0,,
599150591.000,599150577.397,00030M01:42:09.583,00030 00:52:36,2018-361T02:43:25.749Z,744.7536,2.0,,
599150591.500,599150577.897,00030M01:42:10.070,00030 00:52:37,2018-361T02:43:26.249Z,744.7430,2.0,,
599150592.000,599150578.397,00030M01:42:10.556,00030 00:52:37,2018-361T02:43:26.749Z,744.7350,2.0,,
599150592.500,599150578.897,00030M01:42:11.043,00030 00:52:38,2018-361T02:43:27.249Z,744.7759,2.0,,
599150593.000,599150579.397,00030M01:42:11.530,00030 00:52:38,2018-361T02:43:27.749Z,744.7400,2.0,,
599150593.500,599150579.897,00030M01:42:12.016,00030 00:52:39,2018-361T02:43:28.249Z,744.7375,2.0,,
599150594.000,599150580.397,00030M01:42:12.503,00030 00:52:39,2018-361T02:43:28.749Z,744.7552,2.0,,
599150594.500,599150580.897,00030M01:42:12.989,00030 00:52:40,2018-361T02:43:29.249Z,744.7328,2.0,281.1482,0.2
599150595.000,599150581.397,00030M01:42:13.476,00030 00:52:40,2018-361T02:43:29.749Z,744.7483,2.0,,
599150595.500,599150581.897,00030M01:42:13.963,00030 00:52:41,2018-361T02:43:30.249Z,744.7610,2.0,,
599150596.000,599150582.397,00030M01:42:14.449,00030 00:52:41,2018-361T02:43:30.749Z,744.7609,2.0,,
599150596.500,599150582.897,00030M01:42:14.936,00030 00:52:42,2018-361T02:43:31.249Z,744.7568,2.0,,
599150597.000,599150583.397,00030M01:42:15.423,00030 00:52:42,2018-361T02:43:31.749Z,744.7681,2.0,,
599150597.500,599150583.897,00030M01:42:15.909,00030 00:52:43,2018-361T02:43:32.249Z,744.7600,2.0,,
599150598.000,599150584.397,00030M01:42:16.396,00030 00:52:43,2018-361T02:43:32.749Z,744.7666,2.0,,
599150598.500,599150584.897,00030M01:42:16.882,00030 00:52:44,2018-361T02:43:33.249Z,744.7732,2.0,,
599150599.000,599150585.397,00030M01:42:17.369,00030 00:52:44,2018-361T02:43:33.749Z,744.7479,2.0,,
599150599.500,599150585.897,00030M01:42:17.856,00030 00:52:44,2018-361T02:43:34.249Z,744.7814,2.0,281.1471,0.2
599150600.000,599150586.397,00030M01:42:18.342,00030 00:52:45,2018-361T02:43:34.749Z,744.7966,2.0,,
599150600.500,599150586.897,00030M01:42:18.829,00030 00:52:45,2018-361T02:43:35.249Z,744.7912,2.0,,
599150601.000,599150587.397,00030M01:42:19.316,00030 00:52:46,2018-361T02:43:35.749Z,744.7769,2.0,,
